Reino;Nombre Cinetífico;Nombre Común;Estado de Conservación vigente;URL Ficha;
"Plantae";"Metzgeria scyphigera";"";"";"https://simbio.mma.gob.cl/Especies/Details/16837";
"Plantae";"Blepharidophyllum densifolium";"";"";"https://simbio.mma.gob.cl/Especies/Details/16838";
"Bacteria";"Psychroflexus halocasei";"";"";"https://simbio.mma.gob.cl/Especies/Details/16839";
"Plantae";"Prasiola crispa";"";"";"https://simbio.mma.gob.cl/Especies/Details/16840";
"Animalia";"Stenoparedra penai";"";"";"https://simbio.mma.gob.cl/Especies/Details/16841";
"Animalia";"Calosoma rufipenne";"";"";"https://simbio.mma.gob.cl/Especies/Details/16842";
"Plantae";"Haplopappus parvifolius";"";"";"https://simbio.mma.gob.cl/Especies/Details/16843";
"Animalia";"Chilina bullocki";"";"";"https://simbio.mma.gob.cl/Especies/Details/16844";
"Animalia";"Liolaemus puritamensis";"Lagarto de d'Orbigny";"Rara";"https://simbio.mma.gob.cl/Especies/Details/16845";
"Animalia";"Pseudocythere fuegiensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16846";
"Fungi";"Rhizocarpon disporum";"";"";"https://simbio.mma.gob.cl/Especies/Details/16847";
"Chromista";"Lecudina tuzetae";"";"";"https://simbio.mma.gob.cl/Especies/Details/16848";
"Plantae";"Harpalejeunea subfenestrata";"";"";"https://simbio.mma.gob.cl/Especies/Details/16849";
"Bacteria";"Saliterribacillus persicus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16850";
"Chromista";"Lenticulina mamilligera";"";"";"https://simbio.mma.gob.cl/Especies/Details/16851";
"Chromista";"Schlumbergerina alveoliniformis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16852";
"Plantae";"Bolax caespitosa";"";"";"https://simbio.mma.gob.cl/Especies/Details/16853";
"Plantae";"Pavonia cymbalaria";"";"";"https://simbio.mma.gob.cl/Especies/Details/16854";
"Animalia";"Pacificella variabilis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16855";
"Chromista";"Cymbella obtusiformis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16856";
"Plantae";"Triticum aestivum";"Trigo";"";"https://simbio.mma.gob.cl/Especies/Details/16857";
"Chromista";"Surirella wetzeli";"";"";"https://simbio.mma.gob.cl/Especies/Details/16858";
"Fungi";"Trichoderma deliquescens";"";"";"https://simbio.mma.gob.cl/Especies/Details/16859";
"Plantae";"Senecio modestus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16860";
"Plantae";"Nasturtium aquaticum";"";"";"https://simbio.mma.gob.cl/Especies/Details/16861";
"Chromista";"Rutherfordoides rotundatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16862";
"Chromista";"Globorotalia hirsuta";"";"";"https://simbio.mma.gob.cl/Especies/Details/16863";
"Animalia";"Aramigus tessellatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16864";
"Plantae";"Lophocolea patulistipa";"";"";"https://simbio.mma.gob.cl/Especies/Details/16865";
"Chromista";"Nonion commune";"";"";"https://simbio.mma.gob.cl/Especies/Details/16866";
"Plantae";"Gilia gracilis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16867";
"Plantae";"Stachys sericea";"";"";"https://simbio.mma.gob.cl/Especies/Details/16868";
"Plantae";"Blepharolejeunea fuegiana";"";"";"https://simbio.mma.gob.cl/Especies/Details/16869";
"Fungi";"Cordana mercadiana";"";"";"https://simbio.mma.gob.cl/Especies/Details/16870";
"Animalia";"Bostryx huascensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16871";
"Plantae";"Pombalia parviflora";"";"";"https://simbio.mma.gob.cl/Especies/Details/16872";
"Bacteria";"Thiohalobacter thiocyanaticus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16873";
"Fungi";"Cladonia ochrochlora";"";"";"https://simbio.mma.gob.cl/Especies/Details/16874";
"Fungi";"Pronectria occulta";"";"";"https://simbio.mma.gob.cl/Especies/Details/16875";
"Bacteria";"Marinobacter salarius";"";"";"https://simbio.mma.gob.cl/Especies/Details/16876";
"Chromista";"Pheopolykrikos beauchampii";"";"";"https://simbio.mma.gob.cl/Especies/Details/16877";
"Plantae";"Brodiaea poeppigiana";"";"";"https://simbio.mma.gob.cl/Especies/Details/16878";
"Plantae";"Zygodon chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16879";
"Plantae";"Persicaria mitis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16880";
"Chromista";"Pullenia subcarinata";"";"";"https://simbio.mma.gob.cl/Especies/Details/16881";
"Fungi";"Hypholoma australe";"";"";"https://simbio.mma.gob.cl/Especies/Details/16882";
"Fungi";"Coniochaeta fodinicola";"";"";"https://simbio.mma.gob.cl/Especies/Details/16883";
"Plantae";"Austrolejeunea radulaefolia";"";"";"https://simbio.mma.gob.cl/Especies/Details/16884";
"Plantae";"Acaena caespitosa";"";"";"https://simbio.mma.gob.cl/Especies/Details/16885";
"Fungi";"Cortinarius orixanthus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16886";
"Plantae";"Hymenoloma crispulum";"";"";"https://simbio.mma.gob.cl/Especies/Details/16887";
"Animalia";"Eatonina fusca";"";"";"https://simbio.mma.gob.cl/Especies/Details/16888";
"Plantae";"Oenothera odorata";"";"";"https://simbio.mma.gob.cl/Especies/Details/16889";
"Plantae";"Tropaeolum tricolor";"";"";"https://simbio.mma.gob.cl/Especies/Details/16890";
"Animalia";"Villarrealina peruana";"";"";"https://simbio.mma.gob.cl/Especies/Details/16891";
"Plantae";"Azara alpina";"";"";"https://simbio.mma.gob.cl/Especies/Details/16892";
"Plantae";"Viola huidobrii";"";"";"https://simbio.mma.gob.cl/Especies/Details/16893";
"Animalia";"Enixotrophon veronicae";"";"";"https://simbio.mma.gob.cl/Especies/Details/16894";
"Plantae";"Tetraplodon fuegianus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16895";
"Plantae";"Azara fernandesiana";"";"";"https://simbio.mma.gob.cl/Especies/Details/16896";
"Plantae";"Tylimanthus tenellus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16897";
"Chromista";"Astrononion echolsi";"";"";"https://simbio.mma.gob.cl/Especies/Details/16898";
"Fungi";"Ustilago gunnerae";"";"";"https://simbio.mma.gob.cl/Especies/Details/16899";
"Plantae";"Micropsis globiferus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16900";
"Animalia";"Archaeoteleia robusta";"";"";"https://simbio.mma.gob.cl/Especies/Details/16901";
"Animalia";"Tachypompilus mendozae";"";"";"https://simbio.mma.gob.cl/Especies/Details/16902";
"Animalia";"Siphonaria fuegiensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16903";
"Animalia";"Abderites meridionalis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16904";
"Plantae";"Codium arabicum";"";"";"https://simbio.mma.gob.cl/Especies/Details/16905";
"Animalia";"Paralomis sonne";"";"";"https://simbio.mma.gob.cl/Especies/Details/16906";
"Plantae";"Jaborosa reflexa";"";"";"https://simbio.mma.gob.cl/Especies/Details/16907";
"Plantae";"Myosotis sparsiflora";"";"";"https://simbio.mma.gob.cl/Especies/Details/16908";
"Animalia";"Scalibregma inflatum";"";"";"https://simbio.mma.gob.cl/Especies/Details/16909";
"Plantae";"Astragalus flavus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16910";
"Animalia";"Cascellius gravesii";"";"";"https://simbio.mma.gob.cl/Especies/Details/16911";
"Protozoa";"Ministeria vibrans";"";"";"https://simbio.mma.gob.cl/Especies/Details/16912";
"Plantae";"Looseria orbiculata";"";"";"https://simbio.mma.gob.cl/Especies/Details/16913";
"Chromista";"Spongospora subterranea";"";"";"https://simbio.mma.gob.cl/Especies/Details/16914";
"Animalia";"Metius carnifex";"";"";"https://simbio.mma.gob.cl/Especies/Details/16915";
"Bacteria";"Tangfeifania diversioriginum";"";"";"https://simbio.mma.gob.cl/Especies/Details/16916";
"Plantae";"Sanguisorba minor";"Hierba negra";"";"https://simbio.mma.gob.cl/Especies/Details/16917";
"Plantae";"Clasmatocolea moniliformis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16918";
"Plantae";"Prunus armeniaca";"Albaricoque";"";"https://simbio.mma.gob.cl/Especies/Details/16919";
"Animalia";"Euphausia gibba";"";"";"https://simbio.mma.gob.cl/Especies/Details/16920";
"Plantae";"Polygonum aviculare";"Sanguinaria";"";"https://simbio.mma.gob.cl/Especies/Details/16921";
"Plantae";"Chaetanthera eurylepis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16922";
"Plantae";"Serjania glabrata";"";"";"https://simbio.mma.gob.cl/Especies/Details/16923";
"Animalia";"Cylydrorhinus fulvipes";"";"";"https://simbio.mma.gob.cl/Especies/Details/16924";
"Animalia";"Archiphora patagonica";"";"";"https://simbio.mma.gob.cl/Especies/Details/16925";
"Chromista";"Pentapharsodinium dalei";"";"";"https://simbio.mma.gob.cl/Especies/Details/16926";
"Plantae";"Trichocolea elegans";"";"";"https://simbio.mma.gob.cl/Especies/Details/16927";
"Plantae";"Blechnum corralense";"";"Vulnerable (VU)";"https://simbio.mma.gob.cl/Especies/Details/16928";
"Animalia";"Myxilla araucana";"";"";"https://simbio.mma.gob.cl/Especies/Details/16929";
"Animalia";"Rhyephenes humeralis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16930";
"Protozoa";"Ceratiomyxa fruticulosa";"";"";"https://simbio.mma.gob.cl/Especies/Details/16931";
"Chromista";"Discorbis plana";"";"";"https://simbio.mma.gob.cl/Especies/Details/16932";
"Plantae";"Metzgeria decrescens";"";"";"https://simbio.mma.gob.cl/Especies/Details/16933";
"Fungi";"Hendersonia trevoae";"";"";"https://simbio.mma.gob.cl/Especies/Details/16934";
"Plantae";"Chaetanthera leucantha";"";"";"https://simbio.mma.gob.cl/Especies/Details/16935";
"Plantae";"Polystichum subintegerrimum";"";"Casi amenazada (NT)";"https://simbio.mma.gob.cl/Especies/Details/16936";
"Chromista";"Cribrostomoides subglobosus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16937";
"Fungi";"Atheniella adonis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16938";
"Animalia";"Calinda patagonica";"";"";"https://simbio.mma.gob.cl/Especies/Details/16939";
"Chromista";"Dentalina obliquecostata";"";"";"https://simbio.mma.gob.cl/Especies/Details/16940";
"Chromista";"Ceratium tenue";"";"";"https://simbio.mma.gob.cl/Especies/Details/16941";
"Bacteria";"Adhaeribacter terreus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16942";
"Plantae";"Cratoneuropsis chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16943";
"Plantae";"Calceolaria rinconada";"";"";"https://simbio.mma.gob.cl/Especies/Details/16944";
"Plantae";"Valeriana fonckii";"";"";"https://simbio.mma.gob.cl/Especies/Details/16945";
"Chromista";"Lagena tenuistriata";"";"";"https://simbio.mma.gob.cl/Especies/Details/16946";
"Plantae";"Petroselinum crispum";"Perejil";"";"https://simbio.mma.gob.cl/Especies/Details/16947";
"Plantae";"Lycium calpiche";"";"";"https://simbio.mma.gob.cl/Especies/Details/16948";
"Animalia";"Leitoscoloplos chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16949";
"Animalia";"Chaetauchenium loki";"";"";"https://simbio.mma.gob.cl/Especies/Details/16950";
"Fungi";"Cortinarius ochroamarus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16951";
"Plantae";"Syntrichia serrulata";"";"";"https://simbio.mma.gob.cl/Especies/Details/16952";
"Plantae";"Cistanthe pachyphylla";"";"";"https://simbio.mma.gob.cl/Especies/Details/16953";
"Animalia";"Encotyllabe antofagastensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16954";
"Plantae";"Gutierrezia espinosae";"";"";"https://simbio.mma.gob.cl/Especies/Details/16955";
"Chromista";"Paramecium duboscqui";"";"";"https://simbio.mma.gob.cl/Especies/Details/16956";
"Bacteria";"Maritimimonas rapanae";"";"";"https://simbio.mma.gob.cl/Especies/Details/16957";
"Plantae";"Erythranthe andicola";"";"";"https://simbio.mma.gob.cl/Especies/Details/16958";
"Bacteria";"Aeromonas bivalvium";"";"";"https://simbio.mma.gob.cl/Especies/Details/16959";
"Animalia";"Cnemalobus obscurus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16960";
"Chromista";"Hoeglundina elegans";"";"";"https://simbio.mma.gob.cl/Especies/Details/16961";
"Fungi";"Placopsis imshaugii";"";"";"https://simbio.mma.gob.cl/Especies/Details/16962";
"Plantae";"Fragaria chiloensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16963";
"Plantae";"Senecio trifurcatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16964";
"Plantae";"Adelanthus integerrimus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16965";
"Animalia";"Brissus agassizii";"";"";"https://simbio.mma.gob.cl/Especies/Details/16966";
"Plantae";"Hypochaeris palustris";"";"";"https://simbio.mma.gob.cl/Especies/Details/16967";
"Plantae";"Ficus elastica";"";"";"https://simbio.mma.gob.cl/Especies/Details/16968";
"Animalia";"Neoleanira magellanica";"";"";"https://simbio.mma.gob.cl/Especies/Details/16969";
"Bacteria";"Caenispirillum bisanense";"";"";"https://simbio.mma.gob.cl/Especies/Details/16970";
"Animalia";"Tornatellina plicosa";"caracol terrestre Tornatellina";"En peligro crítico (CR)";"https://simbio.mma.gob.cl/Especies/Details/16971";
"Chromista";"Pelagostrobilidium paraepacrum";"";"";"https://simbio.mma.gob.cl/Especies/Details/16972";
"Animalia";"Mimodromius fuscus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16973";
"Animalia";"Cellana ardosiaea";"";"";"https://simbio.mma.gob.cl/Especies/Details/16974";
"Plantae";"Phaeoceros microsporus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16975";
"Plantae";"Metzgeria monoica";"";"";"https://simbio.mma.gob.cl/Especies/Details/16976";
"Plantae";"Deianira chiquitana";"";"";"https://simbio.mma.gob.cl/Especies/Details/16977";
"Plantae";"Bucklandiella subulifolia";"";"";"https://simbio.mma.gob.cl/Especies/Details/16978";
"Fungi";"Aspergillus inflatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16979";
"Plantae";"Discaria articulata";"";"";"https://simbio.mma.gob.cl/Especies/Details/16980";
"Chromista";"Ehrenbergina pupa";"";"";"https://simbio.mma.gob.cl/Especies/Details/16981";
"Plantae";"Erodium geoides";"";"";"https://simbio.mma.gob.cl/Especies/Details/16982";
"Chromista";"Glandulina laevigata";"";"";"https://simbio.mma.gob.cl/Especies/Details/16983";
"Animalia";"Sphictostethus gravesii";"";"";"https://simbio.mma.gob.cl/Especies/Details/16984";
"Plantae";"Verrucidens turpis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16985";
"Plantae";"Calceolaria purpurea";"";"";"https://simbio.mma.gob.cl/Especies/Details/16986";
"Animalia";"Tachysphex conceptus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16987";
"Chromista";"Strombidium apolatum";"";"";"https://simbio.mma.gob.cl/Especies/Details/16988";
"Protozoa";"Acanthocolla solidissima";"";"";"https://simbio.mma.gob.cl/Especies/Details/16989";
"Plantae";"Oxybasis macrosperma";"";"";"https://simbio.mma.gob.cl/Especies/Details/16990";
"Plantae";"Bryum heterophyllum";"";"";"https://simbio.mma.gob.cl/Especies/Details/16991";
"Animalia";"Incagonum gayi";"";"";"https://simbio.mma.gob.cl/Especies/Details/16992";
"Plantae";"Hoffmannseggia aphylla";"";"";"https://simbio.mma.gob.cl/Especies/Details/16993";
"Bacteria";"Streptomyces atacamensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16994";
"Animalia";"Phrixotrichus vulpinus";"tarántula zorro austral";"En Peligro (EN)";"https://simbio.mma.gob.cl/Especies/Details/16995";
"Chromista";"Leptocylindrus convexus";"";"";"https://simbio.mma.gob.cl/Especies/Details/16996";
"Plantae";"Plagiochila dura";"";"";"https://simbio.mma.gob.cl/Especies/Details/16997";
"Plantae";"Chenopodium petiolare";"";"";"https://simbio.mma.gob.cl/Especies/Details/16998";
"Plantae";"Balbisia peduncularis";"";"";"https://simbio.mma.gob.cl/Especies/Details/16999";
"Fungi";"Glonium chusqueae";"";"";"https://simbio.mma.gob.cl/Especies/Details/17000";
"Animalia";"Coleopterodes liliputiana";"";"";"https://simbio.mma.gob.cl/Especies/Details/17001";
"Animalia";"Chilina fluminea";"";"";"https://simbio.mma.gob.cl/Especies/Details/17002";
"Chromista";"Navicula lyra";"";"";"https://simbio.mma.gob.cl/Especies/Details/17003";
"Chromista";"Fragilariopsis cylindrus";"";"";"https://simbio.mma.gob.cl/Especies/Details/17004";
"Plantae";"Leptoscyphus patagonicus";"";"";"https://simbio.mma.gob.cl/Especies/Details/17005";
"Chromista";"Lynnella semiglobulosa";"";"";"https://simbio.mma.gob.cl/Especies/Details/17006";
"Plantae";"Senecio viscosissimus";"";"";"https://simbio.mma.gob.cl/Especies/Details/17007";
"Animalia";"Novaculops koteamea";"";"";"https://simbio.mma.gob.cl/Especies/Details/17008";
"Animalia";"Arthrobrachus nigromaculatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/17009";
"Plantae";"Diplophyllum squarrosum";"";"";"https://simbio.mma.gob.cl/Especies/Details/17010";
"Plantae";"Viola atropurpurea";"";"";"https://simbio.mma.gob.cl/Especies/Details/17011";
"Plantae";"Calceolaria asperula";"";"";"https://simbio.mma.gob.cl/Especies/Details/17012";
"Plantae";"Ditrichum rufescens";"";"";"https://simbio.mma.gob.cl/Especies/Details/17013";
"Chromista";"Protoperidinium excentricum";"";"";"https://simbio.mma.gob.cl/Especies/Details/17014";
"Chromista";"Lagena squamosasulcata";"";"";"https://simbio.mma.gob.cl/Especies/Details/17015";
"Chromista";"Orthomorphina jedlitschkai";"";"";"https://simbio.mma.gob.cl/Especies/Details/17016";
"Fungi";"Middelhovenomyces petrohuensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/17017";
"Plantae";"Pleurothyrium poeppigii";"";"";"https://simbio.mma.gob.cl/Especies/Details/17018";
"Plantae";"Bryum sublamprocarpum";"";"";"https://simbio.mma.gob.cl/Especies/Details/17019";
"Chromista";"Chlamydonellopsis calkinsi";"";"";"https://simbio.mma.gob.cl/Especies/Details/17020";
"Plantae";"Riccia chinensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/17021";
"Plantae";"Solanum reneagnense";"";"";"https://simbio.mma.gob.cl/Especies/Details/17022";
"Plantae";"Mutisia hagenbeckii";"";"";"https://simbio.mma.gob.cl/Especies/Details/17023";
"Plantae";"Cyptodon crassinervis";"";"";"https://simbio.mma.gob.cl/Especies/Details/17024";
"Plantae";"Frullania ecklonii";"";"";"https://simbio.mma.gob.cl/Especies/Details/17025";
"Chromista";"Fragilidium duplocampanaeforme";"";"";"https://simbio.mma.gob.cl/Especies/Details/17026";
"Plantae";"Cynoglossum paniculatum";"";"";"https://simbio.mma.gob.cl/Especies/Details/17027";
"Bacteria";"Luminiphilus syltensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/17028";
"Plantae";"Buddleja lindleyana";"";"";"https://simbio.mma.gob.cl/Especies/Details/17029";
"Plantae";"Myrtus philippiana";"";"";"https://simbio.mma.gob.cl/Especies/Details/17030";
"Plantae";"Oxalis clandestina";"";"";"https://simbio.mma.gob.cl/Especies/Details/17031";
"Fungi";"Unguiculariopsis macrocarpa";"";"";"https://simbio.mma.gob.cl/Especies/Details/17032";
"Bacteria";"Treponema caldarium";"";"";"https://simbio.mma.gob.cl/Especies/Details/17033";
"Chromista";"Miliolina rotunda";"";"";"https://simbio.mma.gob.cl/Especies/Details/17034";
"Plantae";"Rhaphidostegium scorpiurus";"";"";"https://simbio.mma.gob.cl/Especies/Details/17035";
"Bacteria";"Spongiivirga citrea";"";"";"https://simbio.mma.gob.cl/Especies/Details/17036";
"Chromista";"Turborotalita humilis";"";"";"https://simbio.mma.gob.cl/Especies/Details/17037";
"Animalia";"Odostomia translucens";"";"";"https://simbio.mma.gob.cl/Especies/Details/17038";
"Animalia";"Calinda pehuenche";"";"";"https://simbio.mma.gob.cl/Especies/Details/17039";
"Chromista";"Tetrahymena rostrata";"";"";"https://simbio.mma.gob.cl/Especies/Details/17040";
"Animalia";"Chiasognathus jousselinii";"";"";"https://simbio.mma.gob.cl/Especies/Details/17041";
